,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
6109,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.9541,,,0.0,0.0,0.8852,,,-0.3165,35000,0.0,-0.9,-0.0457,,,,0.0,0.0,id_50,-0.0434,,,0.0,-1.6252,0.0157,,0.1759,,,0.0,152560,0.0,257
6133,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0277,,,-0.0,0.0,0.2657,,,-0.0193,35000,0.0,-2.0,-0.0371,,,,0.0,0.0,id_50,-0.0768,,,0.0,-0.9924,-0.0125,,0.8447,,,0.0,152561,0.0,258
6157,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.6536,,,-0.0,0.0,0.7557,,,-0.3588,35000,0.0,-1.7,0.0328,,,,0.0,0.0,id_50,-0.0753,,,0.0,-1.4919,0.0183,,0.4656,,,0.0,152562,0.0,259
6181,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2481,,,0.0,-0.0,-0.0354,,,-0.0181,35000,0.0,-1.6,0.008,,,,0.0,0.0,id_50,0.0206,,,0.0,0.2972,0.0079,,-0.0319,,,0.0,152563,0.0,260
6205,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.2946,,,0.0,0.0,0.2302,,,-0.1168,35000,0.0,-0.6,-0.0192,,,,0.0,0.0,id_50,0.0007,,,0.0,-0.2348,0.0067,,-0.1615,,,0.0,152564,0.0,261
6229,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.1422,,,-0.0,-0.0,-1.9026,,,0.0364,35000,0.0,2.2319,-0.023,,,,0.0,0.0,id_50,-0.465,,,0.0,-0.0223,-0.0209,,4.5396,,,0.0,152565,0.0,262
6253,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2021,,,-0.0,0.0,-1.2447,,,-0.0218,35000,0.0,1.0272,0.0047,,,,0.0,0.0,id_50,-0.3783,,,0.0,-0.021,0.0133,,2.8499,,,0.0,152566,0.0,263
6277,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0373,,,-0.0,-0.0,1.6533,,,-0.2766,35000,0.0,1.0931,0.0253,,,,0.0,0.0,id_50,-0.1729,,,0.0,-0.74,0.0074,,-0.5337,,,0.0,152567,0.0,264
6301,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0924,,,0.0,0.0,2.7599,,,0.0062,35000,0.0,0.0564,-0.0138,,,,0.0,0.0,id_50,2.2741,,,0.0,-0.3593,0.0214,,-4.7811,,,0.0,152568,0.0,265
6325,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.4995,,,0.0,-0.0,0.9399,,,0.0103,35000,0.0,1.0272,-0.011,,,,0.0,0.0,id_50,2.5193,,,0.0,-0.0557,-0.0459,,-3.8564,,,0.0,152569,0.0,266
6349,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.0425,,,-0.0,0.0,-4.0715,,,1.3027,35000,0.0,3.5579,-0.2763,,,,0.0,0.0,id_50,-0.256,,,0.0,1.534,-0.0,,2.8097,,,0.0,152570,0.0,267
6373,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.4549,,,0.0,-0.0,-2.7859,,,0.0142,35000,0.0,2.1021,-0.0668,,,,0.0,0.0,id_50,-0.5129,,,0.0,0.3773,-0.0,,7.4289,,,0.0,152571,0.0,268
6397,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.4912,,,0.0,-0.0,-1.2936,,,-0.1941,35000,0.0,0.3819,-0.1314,,,,0.0,0.0,id_50,-0.4459,,,0.0,-0.4131,0.0,,1.9869,,,0.0,152572,0.0,269
6421,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.6207,,,0.0,-0.0,-6.2738,,,1.1613,35000,0.0,4.8502,-0.0869,,,,0.0,0.0,id_50,-0.9663,,,0.0,2.0256,-0.0,,9.7607,,,0.0,152573,0.0,270
6445,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.4029,,,-0.0,0.0,-5.0904,,,1.1058,35000,0.0,3.0573,-0.2288,,,,0.0,0.0,id_50,-0.5841,,,0.0,1.3636,-0.0,,4.837,,,0.0,152574,0.0,271
6469,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.1986,,,-0.0,0.0,-3.8243,,,-0.0458,35000,0.0,2.8419,-0.1066,,,,0.0,0.0,id_50,-0.9189,,,0.0,-0.0037,0.0,,9.0978,,,0.0,152575,0.0,272
6493,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.6066,,,0.0,-0.0,-7.0712,,,0.9463,35000,0.0,3.8937,-0.0504,,,,0.0,0.0,id_50,-0.9723,,,0.0,1.5304,-0.0,,11.2238,,,0.0,152576,0.0,273
6517,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.7613,,,-0.0,-0.0,-6.5117,,,1.1277,35000,0.0,1.5523,0.8258,,,,0.0,0.0,id_50,-0.9786,,,0.0,3.1367,0.0,,6.1613,,,0.0,152577,0.0,274
6541,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.1244,,,-0.0,0.0,-9.6378,,,1.2156,35000,0.0,1.5761,0.9424,,,,0.0,0.0,id_50,-0.9812,,,0.0,2.9693,-0.0,,8.6161,,,0.0,152578,0.0,275
6565,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,8.2778,,,-0.0,0.0,-8.9455,,,1.0366,35000,0.0,2.7467,1.0667,,,,0.0,0.0,id_50,-1.3574,,,0.0,3.2703,0.0,,13.2072,,,0.0,152579,0.0,276
6589,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.7367,,,0.0,0.0,-7.5326,,,1.0891,35000,0.0,1.8637,0.8978,,,,0.0,0.0,id_50,-0.9912,,,0.0,3.1655,-0.0,,7.1081,,,0.0,152580,0.0,277
6613,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.311,,,0.0,-0.0,-11.5485,,,1.1976,35000,0.0,3.1288,0.9097,,,,0.0,0.0,id_50,-1.4056,,,0.0,3.1138,-0.0,,15.044,,,0.0,152581,0.0,278
6637,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.3686,,,0.0,-0.0,-8.6658,,,1.1273,35000,0.0,1.0502,1.0373,,,,0.0,0.0,id_50,-0.8394,,,0.0,2.7078,-0.0,,8.0013,,,0.0,152582,0.0,279
6661,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.6572,,,0.0,-0.0,-10.0938,,,1.0138,35000,0.0,2.89,0.9909,,,,0.0,0.0,id_50,-1.3949,,,0.0,3.2808,-0.0,,13.8603,,,0.0,152583,0.0,280
6685,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.0932,,,-0.0,0.0,-10.3005,,,0.991,35000,0.0,2.3879,0.7961,,,,0.0,0.0,id_50,-1.2458,,,0.0,2.6639,0.0,,14.1884,,,0.0,152584,0.0,281
6709,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.6775,,,0.0,-0.0,-5.6758,,,0.1149,35000,0.0,-0.1683,0.1663,,,,0.0,0.0,id_50,-0.9432,,,0.0,0.7817,-0.0,,8.2336,,,0.0,152585,0.0,282
6733,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.9197,,,-0.0,0.0,-7.3302,,,1.2163,35000,0.0,3.3208,0.2486,,,,0.0,0.0,id_50,-0.7988,,,0.0,2.2502,-0.0,,9.3335,,,0.0,152586,0.0,283
6757,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.4348,,,-0.0,0.0,-8.7883,,,0.5662,35000,0.0,0.6941,0.2357,,,,0.0,-0.0,id_50,-1.2656,,,0.0,1.408,0.0,,14.2789,,,0.0,152587,0.0,284
6781,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.5327,,,-0.0,-0.0,-6.3848,,,0.0004,35000,0.0,1.075,-0.0003,,,,0.0,0.0,id_50,-1.1212,,,0.0,-0.0371,-0.0,,10.0756,,,0.0,152588,0.0,285
6805,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.1462,,,0.0,0.0,-9.3232,,,1.0139,35000,0.0,4.777,0.0855,,,,0.0,0.0,id_50,-1.339,,,0.0,2.0891,0.0,,14.6199,,,0.0,152589,0.0,286
6829,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.0454,,,-0.0,0.0,-8.3368,,,1.1382,35000,0.0,3.3936,0.1785,,,,0.0,0.0,id_50,-1.0158,,,0.0,1.998,0.0,,11.0833,,,0.0,152590,0.0,287
6853,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.5372,,,0.0,-0.0,-8.9805,,,0.1907,35000,0.0,2.9856,0.0604,,,,0.0,0.0,id_50,-1.3142,,,0.0,0.4652,0.0,,15.1155,,,0.0,152591,0.0,288
6877,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.7201,,,-0.0,0.0,-10.9131,,,1.2268,35000,0.0,4.2275,0.2533,,,,0.0,0.0,id_50,-1.4489,,,0.0,2.1534,0.0,,16.4485,,,0.0,152592,0.0,289
6901,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.0576,,,0.0,0.0,-13.6346,,,1.1423,35000,0.0,1.0266,1.047,,,,0.0,0.0,id_50,-1.8227,,,0.0,3.8262,0.0,,15.4993,,,0.0,152593,0.0,290
6925,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.8957,,,-0.0,-0.0,-12.9986,,,1.2391,35000,0.0,1.3855,1.3368,,,,0.0,0.0,id_50,-1.5433,,,0.0,3.447,0.0,,15.4147,,,0.0,152594,0.0,291
6949,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,9.7222,,,0.0,-0.0,-15.0364,,,1.0529,35000,0.0,1.5043,1.4974,,,,0.0,0.0,id_50,-1.7145,,,0.0,3.8702,-0.0,,20.0527,,,0.0,152595,0.0,292
6973,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.784,,,-0.0,0.0,-11.4461,,,1.0664,35000,0.0,2.0538,1.2021,,,,0.0,0.0,id_50,-1.1975,,,0.0,3.3548,0.0,,13.8043,,,0.0,152596,0.0,293
6997,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,9.518,,,-0.0,0.0,-14.3159,,,1.046,35000,0.0,3.1288,1.4496,,,,0.0,0.0,id_50,-1.7685,,,0.0,3.4034,0.0,,19.7033,,,0.0,152597,0.0,294
7021,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.5148,,,-0.0,0.0,-11.7861,,,0.9625,35000,0.0,1.7672,1.2278,,,,0.0,0.0,id_50,-1.127,,,0.0,2.9217,0.0,,14.3159,,,0.0,152598,0.0,295
7045,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,8.9675,,,-0.0,0.0,-13.2748,,,0.7156,35000,0.0,2.8419,1.2293,,,,0.0,0.0,id_50,-1.532,,,0.0,3.1446,0.0,,18.6848,,,0.0,152599,0.0,296
7069,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,9.4498,,,-0.0,-0.0,-13.6656,,,1.101,35000,0.0,2.4116,1.3911,,,,0.0,-0.0,id_50,-1.6896,,,0.0,3.1524,-0.0,,19.1605,,,0.0,152600,0.0,297
7093,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.1789,,,-0.0,0.0,-5.4758,,,1.4462,35000,0.0,6.6173,0.2241,,,,0.0,0.0,id_50,-0.3417,,,0.0,2.4056,-0.0,,3.9205,,,0.0,152601,0.0,298
7117,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.0234,,,0.0,0.0,-3.9699,,,0.0818,35000,0.0,3.3936,0.3815,,,,0.0,0.0,id_50,-0.5727,,,0.0,0.9438,0.0,,8.1588,,,0.0,152602,0.0,299
7141,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.6915,,,-0.0,0.0,-2.9093,,,-0.0464,35000,0.0,2.2688,0.1796,,,,0.0,0.0,id_50,-0.4749,,,0.0,0.5444,0.0,,3.3981,,,0.0,152603,0.0,300
7165,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.342,,,-0.0,-0.0,-7.8727,,,1.2142,35000,0.0,5.4939,0.2486,,,,0.0,0.0,id_50,-0.8752,,,0.0,2.8297,0.0,,10.7974,,,0.0,152604,0.0,301
7189,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.0592,,,0.0,0.0,-6.4147,,,1.2721,35000,0.0,4.3712,-0.1193,,,,0.0,0.0,id_50,-0.603,,,0.0,2.0658,0.0,,5.8583,,,0.0,152605,0.0,302
7213,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.8474,,,0.0,0.0,-4.3763,,,1.3597,35000,0.0,6.5452,-0.0638,,,,0.0,0.0,id_50,-0.2069,,,0.0,2.2738,0.0,,2.8607,,,0.0,152606,0.0,303
7237,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.6859,,,0.0,0.0,-6.4909,,,1.1163,35000,0.0,5.8282,-0.1097,,,,0.0,0.0,id_50,-0.8276,,,0.0,2.2185,-0.0,,9.7793,,,0.0,152607,0.0,304
7261,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7192,,,0.0,0.0,-5.7734,,,1.0817,35000,0.0,4.8738,-0.15,,,,0.0,0.0,id_50,-0.5798,,,0.0,2.0241,-0.0,,5.1166,,,0.0,152608,0.0,305
7285,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.8652,,,-0.0,-0.0,-7.7555,,,1.1525,35000,0.0,5.4702,-0.0953,,,,0.0,0.0,id_50,-1.0949,,,0.0,2.1405,0.0,,11.518,,,0.0,152609,0.0,306
7309,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.5549,,,0.0,0.0,-7.6627,,,1.8165,35000,0.0,5.0645,-0.3563,,,,0.0,0.0,id_50,-1.1197,,,0.0,2.4098,-0.0,,11.4674,,,0.0,152610,0.0,307
7333,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0043,,,0.0,0.0,-1.3174,,,0.2334,35000,0.0,2.5697,-0.0377,,,,0.0,-0.0,id_50,-0.4908,,,0.0,0.1959,-0.0799,,1.5008,,,0.0,152611,0.0,308
7357,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.9749,,,-0.0,0.0,-1.5405,,,0.2301,35000,0.0,3.7543,0.0312,,,,0.0,0.0,id_50,0.9724,,,0.0,0.38,0.3192,,0.5825,,,0.0,152612,0.0,309
7381,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.8099,,,-0.0,-0.0,-3.0062,,,0.8726,35000,0.0,2.9233,0.0087,,,,0.0,0.0,id_50,-0.3646,,,0.0,0.3298,0.0398,,2.9298,,,0.0,152613,0.0,310
7405,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.0576,,,-0.0,-0.0,-1.8224,,,0.6142,35000,0.0,2.7465,0.0008,,,,0.0,0.0,id_50,-0.3121,,,0.0,0.0779,0.0531,,2.4462,,,0.0,152614,0.0,311
7429,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-1.1112,,,-0.0,-0.0,1.2009,,,-0.4179,35000,0.0,3.5481,-0.0194,,,,0.0,0.0,id_50,-0.5653,,,0.0,-1.3592,0.0323,,0.0174,,,0.0,152615,0.0,312
7453,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.384,,,-0.0,-0.0,-0.9181,,,0.4128,35000,0.0,1.2556,-0.0029,,,,0.0,0.0,id_50,-0.023,,,0.0,0.1263,-0.0008,,0.7898,,,0.0,152616,0.0,313
7477,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5286,,,-0.0,-0.0,2.3279,,,-0.1091,35000,0.0,2.4095,0.0172,,,,0.0,0.0,id_50,1.2691,,,0.0,0.2915,0.0031,,-3.2711,,,0.0,152617,0.0,314
7501,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.6566,,,0.0,-0.0,-3.589,,,1.4061,35000,0.0,1.5763,-0.1653,,,,0.0,0.0,id_50,-0.4194,,,0.0,0.7313,0.0,,4.6929,,,0.0,152618,0.0,315
7525,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.5606,,,0.0,0.0,-0.8523,,,0.409,35000,0.0,0.9811,-0.0411,,,,0.0,0.0,id_50,-0.1596,,,0.0,0.1074,0.0,,2.0973,,,0.0,152619,0.0,316
7549,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.6609,,,0.0,-0.0,2.3354,,,1.0037,35000,0.0,2.5378,-0.0885,,,,0.0,0.0,id_50,0.1485,,,0.0,-1.594,0.0,,0.8558,,,0.0,152620,0.0,317
7573,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.5574,,,0.0,-0.0,-0.1204,,,0.0208,35000,0.0,1.8241,0.0472,,,,0.0,-0.0,id_50,-0.1627,,,0.0,0.0262,-0.0093,,1.7557,,,0.0,152621,0.0,318
7597,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.9424,,,0.0,0.0,-0.2972,,,-0.0497,35000,0.0,2.9787,0.0068,,,,0.0,0.0,id_50,-0.3797,,,0.0,-0.3671,0.024,,3.0054,,,0.0,152622,0.0,319
7621,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.9781,,,-0.0,0.0,-2.3256,,,0.5877,35000,0.0,1.5209,-0.0238,,,,0.0,0.0,id_50,-0.1204,,,0.0,2.0443,0.0026,,1.8133,,,0.0,152623,0.0,320
7645,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2457,,,-0.0,-0.0,-0.6983,,,0.2844,35000,0.0,1.9994,-0.0119,,,,0.0,0.0,id_50,-0.0546,,,0.0,1.4453,-0.0038,,0.2847,,,0.0,152624,0.0,321
7669,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.118,,,-0.0,0.0,-0.2484,,,0.1107,35000,0.0,0.3264,-0.0005,,,,0.0,-0.0,id_50,-0.0326,,,0.0,0.1304,0.0026,,0.1558,,,0.0,152625,0.0,322
7693,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.6404,,,0.0,0.0,-0.1528,,,-0.0024,35000,0.0,1.8956,-0.0186,,,,0.0,0.0,id_50,-0.1599,,,0.0,-0.0231,0.0149,,1.9821,,,0.0,152626,0.0,323
7717,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2642,,,0.0,0.0,-0.4986,,,0.2242,35000,0.0,1.5129,0.0522,,,,0.0,0.0,id_50,-0.1042,,,0.0,0.0685,0.0022,,0.5198,,,0.0,152627,0.0,324
7741,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3252,,,-0.0,0.0,-1.273,,,-0.0012,35000,0.0,0.2164,0.7002,,,,0.0,0.0,id_50,0.0205,,,0.0,0.5397,0.0237,,0.3154,,,0.0,152628,0.0,325
7765,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.8351,,,0.0,-0.0,-1.3169,,,0.0566,35000,0.0,4.036,0.6954,,,,0.0,-0.0,id_50,3.4832,,,0.0,0.8154,0.1058,,-0.0043,,,0.0,152629,0.0,326
7789,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.0006,,,-0.0,0.0,0.0931,,,-0.0089,35000,0.0,1.3696,-0.083,,,,0.0,0.0,id_50,-0.0467,,,0.0,-0.0698,0.0787,,2.0372,,,0.0,152630,0.0,327
7813,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0576,,,0.0,-0.0,-0.2728,,,-0.0192,35000,0.0,1.216,-0.0107,,,,0.0,0.0,id_50,0.0006,,,0.0,0.0245,-0.0003,,0.3355,,,0.0,152631,0.0,328
7837,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0509,,,0.0,0.0,-0.0469,,,0.0033,35000,0.0,0.4148,0.0279,,,,0.0,0.0,id_50,-0.0977,,,0.0,0.0002,-0.0032,,0.0655,,,0.0,152632,0.0,329
7861,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.9707,,,0.0,0.0,-1.1057,,,0.2102,35000,0.0,0.8144,-0.0378,,,,0.0,0.0,id_50,-0.054,,,0.0,1.2441,0.0017,,0.7122,,,0.0,152633,0.0,330
7885,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.8086,,,-0.0,0.0,-1.6903,,,0.3814,35000,0.0,1.4936,0.0016,,,,0.0,0.0,id_50,-0.0993,,,0.0,0.8665,-0.0015,,1.3503,,,0.0,152634,0.0,331
7909,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2949,,,-0.0,-0.0,-0.2843,,,0.1016,35000,0.0,1.6265,0.0015,,,,0.0,0.0,id_50,0.0394,,,0.0,0.4984,0.0003,,-0.062,,,0.0,152635,0.0,332
7933,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0341,,,0.0,0.0,-0.0151,,,-0.0089,35000,0.0,0.2848,0.0258,,,,0.0,0.0,id_50,-0.0023,,,0.0,0.0195,0.0001,,0.0149,,,0.0,152636,0.0,333
7957,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0447,,,0.0,-0.0,0.015,,,-0.0035,35000,0.0,0.6477,-0.0119,,,,0.0,0.0,id_50,-0.0071,,,0.0,-0.0199,-0.0027,,-0.0146,,,0.0,152637,0.0,334
7981,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0201,,,0.0,0.0,-0.0164,,,0.007,35000,0.0,1.0796,0.0132,,,,0.0,-0.0,id_50,-0.0069,,,0.0,0.0136,0.0001,,0.0094,,,0.0,152638,0.0,335
8005,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0789,,,0.0,0.0,0.047,,,0.0046,35000,0.0,0.2955,-0.049,,,,0.0,0.0,id_50,-0.0037,,,0.0,-0.0428,-0.0012,,-0.0338,,,0.0,152639,0.0,336
8029,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.023,,,-0.0,-0.0,0.0225,,,-0.0273,35000,0.0,0.9318,0.0193,,,,0.0,0.0,id_50,0.0128,,,0.0,-0.0248,0.0034,,-0.029,,,0.0,152640,0.0,337
8053,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0404,,,-0.0,0.0,-0.0262,,,-0.0198,35000,0.0,0.871,-0.0013,,,,0.0,0.0,id_50,-0.0111,,,0.0,0.0066,-0.0018,,0.0131,,,0.0,152641,0.0,338
8077,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0126,,,0.0,-0.0,0.0047,,,-0.0207,35000,0.0,0.5391,0.0192,,,,0.0,0.0,id_50,0.0037,,,0.0,-0.0119,0.0011,,-0.0087,,,0.0,152642,0.0,339
8101,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1632,,,0.0,0.0,0.1259,,,-0.0052,35000,0.0,0.0692,0.0027,,,,0.0,0.0,id_50,0.0165,,,0.0,0.0951,0.0029,,-0.401,,,0.0,152643,0.0,340
8125,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1857,,,0.0,0.0,0.241,,,-0.0622,35000,0.0,-0.6156,-0.0767,,,,0.0,0.0,id_50,-0.0008,,,0.0,-0.0907,-0.0007,,-0.1956,,,0.0,152644,0.0,341
8149,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4607,,,0.0,0.0,-0.0205,,,0.0959,35000,0.0,0.9531,0.1596,,,,0.0,0.0,id_50,0.0006,,,0.0,0.2198,0.0,,0.0054,,,0.0,152645,0.0,342
8173,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1394,,,0.0,-0.0,0.015,,,-0.0383,35000,0.0,0.0515,-0.0356,,,,0.0,0.0,id_50,0.0027,,,0.0,-0.0591,-0.0,,-0.0241,,,0.0,152646,0.0,343
8197,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-1.4946,,,-0.0,0.0,1.702,,,-0.4523,35000,0.0,0.1837,0.0118,,,,0.0,0.0,id_50,0.1058,,,0.0,-1.9687,-0.0,,-0.8932,,,0.0,152647,0.0,344
8221,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.0502,,,0.0,-0.0,-1.8529,,,2.573,35000,0.0,0.7645,-0.0378,,,,0.0,0.0,id_50,-0.1383,,,0.0,2.0854,0.0,,1.4208,,,0.0,152648,0.0,345
8245,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4444,,,-0.0,0.0,-1.4931,,,0.0333,35000,0.0,0.4302,0.0215,,,,0.0,0.0,id_50,-0.0531,,,0.0,0.0759,0.0,,1.8599,,,0.0,152649,0.0,346
8269,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0086,,,0.0,0.0,-0.6515,,,0.0268,35000,0.0,-0.4541,-0.0433,,,,0.0,0.0,id_50,-0.0274,,,0.0,0.0261,-0.0,,0.6607,,,0.0,152650,0.0,347
8293,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.123,,,-0.0,-0.0,-0.5847,,,-0.1332,35000,0.0,1.912,0.0413,,,,0.0,0.0,id_50,-0.0603,,,0.0,-0.0525,0.0,,0.6664,,,0.0,152651,0.0,348
8317,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.701,,,0.0,-0.0,-0.0735,,,0.0177,35000,0.0,-0.3824,0.0838,,,,0.0,0.0,id_50,-0.2142,,,0.0,0.1299,-0.0,,0.7573,,,0.0,152652,0.0,349
8341,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2768,,,-0.0,0.0,-3.4625,,,0.9488,35000,0.0,4.0631,-0.1259,,,,0.0,0.0,id_50,-0.2825,,,0.0,1.5708,0.0,,2.628,,,0.0,152653,0.0,350
8365,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4449,,,0.0,-0.0,-0.6443,,,-0.0284,35000,0.0,0.7409,0.0078,,,,0.0,0.0,id_50,-0.1259,,,0.0,-0.0563,-0.0,,1.2921,,,0.0,152654,0.0,351
8389,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1326,,,0.0,-0.0,-0.3839,,,-0.0537,35000,0.0,-0.0717,-0.0283,,,,0.0,0.0,id_50,0.0275,,,0.0,0.124,0.0,,0.1818,,,0.0,152655,0.0,352
8413,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0756,,,0.0,-0.0,-0.2685,,,-0.0823,35000,0.0,-0.4063,-0.0402,,,,0.0,0.0,id_50,-0.0797,,,0.0,-0.1445,0.0,,0.5396,,,0.0,152656,0.0,353
8437,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.4195,,,-0.0,0.0,-0.3494,,,0.0051,35000,0.0,3.2027,0.0278,,,,0.0,0.0,id_50,-0.1481,,,0.0,0.0425,-0.0,,1.8418,,,0.0,152657,0.0,354
8461,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.7135,,,-0.0,-0.0,-0.213,,,0.2377,35000,0.0,3.2505,0.0429,,,,0.0,0.0,id_50,-0.0299,,,0.0,-0.0014,-0.0,,0.6772,,,0.0,152658,0.0,355
8485,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.3425,,,0.0,0.0,-1.4402,,,0.0644,35000,0.0,2.0793,0.1325,,,,0.0,0.0,id_50,-0.1531,,,0.0,-0.0764,-0.0,,3.8153,,,0.0,152659,0.0,356
