,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
7837,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1418,,,0.0,-0.0,0.0523,,0.0,-0.0501,35000,0.0,0.4148,0.0285,0.019,,,0.0,0.0,id_50,-0.0827,,,0.0,-0.0931,-0.0039,,-0.0119,,,0.0,146432,,329
7861,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.4375,,,-0.0,0.0,-0.5578,,0.0,0.1322,35000,0.0,0.8144,-0.0121,-0.074,,,0.0,0.0,id_50,-0.0497,,,0.0,0.795,0.0018,,0.2022,,,0.0,146433,,330
7885,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.7691,,,-0.0,0.0,-2.0741,,0.0,0.5085,35000,0.0,1.4936,-0.0082,0.2076,,,0.0,0.0,id_50,-0.048,,,0.0,0.9269,0.0016,,1.2547,,,0.0,146434,,331
7909,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2754,,,-0.0,0.0,-0.5975,,0.0,0.2044,35000,0.0,1.6265,-0.0052,-0.0431,,,0.0,0.0,id_50,0.0892,,,0.0,0.9056,0.0041,,-0.282,,,0.0,146435,,332
7933,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0412,,,0.0,0.0,0.0208,,0.0,0.0117,35000,0.0,0.2848,0.0031,0.0204,,,0.0,0.0,id_50,-0.0002,,,0.0,-0.0087,-0.0029,,-0.003,,,0.0,146436,,333
7957,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0318,,,-0.0,0.0,0.0042,,0.0,-0.0252,35000,0.0,0.6477,-0.0009,0.0303,,,0.0,0.0,id_50,-0.0016,,,0.0,-0.0247,-0.0034,,-0.0105,,,0.0,146437,,334
7981,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0355,,,0.0,0.0,0.0237,,0.0,0.008,35000,0.0,1.0796,-0.0216,-0.0049,,,0.0,-0.0,id_50,-0.0071,,,0.0,-0.0311,-0.0015,,-0.001,,,0.0,146438,,335
8005,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0145,,,0.0,-0.0,-0.0235,,0.0,0.0029,35000,0.0,0.2955,-0.0138,0.0328,,,0.0,0.0,id_50,-0.0269,,,0.0,-0.0218,-0.0034,,0.0391,,,0.0,146439,,336
8029,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0207,,,0.0,-0.0,-0.0488,,0.0,-0.0157,35000,0.0,0.9318,0.0025,-0.0037,,,0.0,0.0,id_50,-0.0145,,,0.0,0.037,-0.0012,,0.0236,,,0.0,146440,,337
8053,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.008,,,-0.0,-0.0,0.0166,,0.0,-0.011,35000,0.0,0.871,0.0087,-0.0244,,,0.0,0.0,id_50,0.0112,,,0.0,0.0141,-0.005,,-0.0022,,,0.0,146441,,338
8077,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0023,,,0.0,0.0,-0.0364,,0.0,0.0416,35000,0.0,0.5391,-0.0186,-0.0052,,,0.0,0.0,id_50,-0.0136,,,0.0,0.0164,0.0003,,0.0131,,,0.0,146442,,339
8101,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.745,,,-0.0,-0.0,-0.3915,,0.0,0.268,35000,0.0,0.0692,0.0642,-0.0489,,,0.0,0.0,id_50,0.0956,,,0.0,0.0616,-0.0052,,-0.7888,,,0.0,146443,,340
8125,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2925,,,-0.0,-0.0,0.2658,,0.0,-0.0056,35000,0.0,-0.6156,-0.1171,0.0249,,,0.0,0.0,id_50,-0.0095,,,0.0,-0.2022,0.0028,,-0.2515,,,0.0,146444,,341
8149,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1584,,,0.0,0.0,-0.0157,,0.0,-0.0295,35000,0.0,0.9531,-0.0215,-0.0026,,,0.0,0.0,id_50,0.0048,,,0.0,-0.0951,0.0,,0.0012,,,0.0,146445,,342
8173,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0921,,,-0.0,0.0,0.0012,,0.0,0.0058,35000,0.0,0.0515,0.0086,0.0208,,,0.0,0.0,id_50,0.0066,,,0.0,0.0194,0.0,,0.0297,,,0.0,146446,,343
8197,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-2.5627,,,-0.0,0.0,2.9862,,0.0,-0.6666,35000,0.0,0.1837,0.0908,0.5412,,,0.0,0.0,id_50,0.18,,,0.0,-4.8714,-0.0,,-0.8229,,,0.0,146447,,344
8221,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6058,,,-0.0,-0.0,-2.6453,,0.0,2.326,35000,0.0,0.7645,0.0957,-0.9511,,,0.0,-0.0,id_50,-0.1209,,,0.0,2.3401,0.0,,1.5614,,,0.0,146448,,345
8245,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.42,,,0.0,-0.0,-2.7841,,0.0,-0.0665,35000,0.0,0.4302,0.0023,0.442,,,0.0,0.0,id_50,-0.1399,,,0.0,-0.0891,0.0,,2.2154,,,0.0,146449,,346
8269,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0458,,,0.0,-0.0,-1.0778,,0.0,0.0083,35000,0.0,-0.4541,-0.0559,0.256,,,0.0,0.0,id_50,-0.17,,,0.0,0.1326,-0.0,,0.9526,,,0.0,146450,,347
8293,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.5262,,,0.0,0.0,-0.2016,,0.0,-0.0336,35000,0.0,1.912,0.0634,0.0807,,,0.0,0.0,id_50,-0.1271,,,0.0,-0.0802,-0.0,,0.8245,,,0.0,146451,,348
8317,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3217,,,-0.0,-0.0,-1.5478,,0.0,0.0807,35000,0.0,-0.3824,-0.0048,0.0816,,,0.0,0.0,id_50,-0.2629,,,0.0,0.2555,-0.0,,1.0761,,,0.0,146452,,349
8341,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4944,,,-0.0,-0.0,-4.4143,,0.0,0.9568,35000,0.0,4.0631,0.0376,0.1431,,,0.0,0.0,id_50,-0.1818,,,0.0,2.5715,-0.0,,2.3814,,,0.0,146453,,350
8365,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,1.8484,,,-0.0,-0.0,0.1122,,0.0,-0.1149,35000,0.0,0.7409,0.029,0.0496,,,0.0,0.0,id_50,-0.5543,,,0.0,0.2841,-0.0,,2.0428,,,0.0,146454,,351
8389,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.4294,,,-0.0,0.0,-0.4397,,0.0,0.0891,35000,0.0,-0.0717,-0.0433,0.0103,,,0.0,0.0,id_50,0.0055,,,0.0,0.4946,-0.0,,0.3128,,,0.0,146455,,352
8413,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.5127,,,-0.0,0.0,-0.0832,,0.0,-0.1319,35000,0.0,-0.4063,-0.013,-0.0037,,,0.0,0.0,id_50,-0.1586,,,0.0,-0.0742,0.0,,0.9774,,,0.0,146456,,353
8437,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6103,,,-0.0,-0.0,0.7071,,0.0,-0.1494,35000,0.0,3.2027,-0.0379,0.1608,,,0.0,0.0,id_50,-0.499,,,0.0,-0.2095,0.0,,2.6383,,,0.0,146457,,354
8461,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.3955,,,-0.0,0.0,-0.1808,,0.0,-0.0274,35000,0.0,3.2505,0.0054,0.1039,,,0.0,0.0,id_50,-0.2128,,,0.0,-0.1891,0.0,,0.8963,,,0.0,146458,,355
8485,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4591,,,0.0,-0.0,-1.2635,,0.0,0.0013,35000,0.0,2.0793,-0.3795,0.1685,,,0.0,0.0,id_50,-0.42,,,0.0,-0.2098,-0.0,,3.5622,,,0.0,146459,,356
8509,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2346,,,0.0,0.0,-1.4211,,0.0,0.4085,35000,0.0,0.3585,0.0056,-0.0763,,,0.0,0.0,id_50,-0.0072,,,0.0,1.1129,-0.0,,0.2121,,,0.0,146460,,357
8533,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.4716,,,-0.0,0.0,-2.1585,,0.0,0.5445,35000,0.0,3.0115,-0.1295,-0.0746,,,0.0,0.0,id_50,-0.2845,,,0.0,0.8581,0.0,,3.7161,,,0.0,146461,,358
8557,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.2619,,,0.0,0.0,-0.5721,,0.0,0.1126,35000,0.0,-0.1673,0.0045,0.0802,,,0.0,0.0,id_50,0.0364,,,0.0,0.5645,-0.0,,0.0358,,,0.0,146462,,359
8581,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.3091,,,-0.0,-0.0,-1.7393,,0.0,-0.0802,35000,0.0,2.7486,-0.0126,0.2082,,,0.0,0.0,id_50,-0.2937,,,0.0,0.4186,0.0,,2.8081,,,0.0,146463,,360
8605,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.5179,,,-0.0,0.0,-0.9751,,0.0,0.0747,35000,0.0,4.2543,-0.0092,0.1447,,,0.0,0.0,id_50,-0.3489,,,0.0,0.1016,-0.0,,4.5301,,,0.0,146464,,361
8629,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6848,,,-0.0,-0.0,-3.1931,,0.0,-0.0425,35000,0.0,2.2228,0.5396,0.2283,,,0.0,0.0,id_50,-0.1269,,,0.0,2.3717,-0.0,,2.9076,,,0.0,146465,,362
8653,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.0375,,,0.0,-0.0,-0.5448,,0.0,-0.0562,35000,0.0,2.3423,-0.1081,-0.2098,,,0.0,-0.0,id_50,-0.2588,,,0.0,0.243,-0.0,,2.9722,,,0.0,146466,,363
8677,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.3772,,,0.0,0.0,-4.1269,,0.0,0.2261,35000,0.0,3.2027,0.023,0.5463,,,0.0,-0.0,id_50,-0.4907,,,0.0,0.5931,0.0,,4.6063,,,0.0,146467,,364
8701,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.0234,,,-0.0,-0.0,-2.7317,,0.0,0.0517,35000,0.0,3.8241,-0.0129,0.7428,,,0.0,-0.0,id_50,-0.6036,,,0.0,0.401,-0.0,,6.1761,,,0.0,146468,,365
8725,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.2236,,,-0.0,-0.0,-5.3402,,0.0,0.3048,35000,0.0,3.7524,0.4236,0.4314,,,0.0,0.0,id_50,-0.1854,,,0.0,2.2013,-0.0,,4.3881,,,0.0,146469,,366
8749,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.6493,,,0.0,0.0,-2.7291,,0.0,0.1166,35000,0.0,2.1033,-0.0591,0.3448,,,0.0,-0.0,id_50,-0.3971,,,0.0,0.7021,0.0,,3.6712,,,0.0,146470,,367
8773,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.5384,,,-0.0,0.0,-1.2698,,0.0,0.2577,35000,0.0,4.3499,-0.0807,0.3942,,,0.0,-0.0,id_50,-0.3048,,,0.0,0.037,0.0,,4.5047,,,0.0,146471,,368
8797,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.521,,,0.0,0.0,-3.4475,,0.0,0.036,35000,0.0,1.5774,0.4782,0.3472,,,0.0,0.0,id_50,-0.2236,,,0.0,2.0872,-0.0,,3.2435,,,0.0,146472,,369
8821,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6459,,,0.0,-0.0,-0.9877,,0.0,0.0582,35000,0.0,2.0793,-0.0598,-0.2147,,,0.0,-0.0,id_50,-0.3561,,,0.0,0.9193,0.0,,3.2867,,,0.0,146473,,370
8845,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6017,,,0.0,0.0,-0.8569,,0.0,-0.1546,35000,0.0,4.2304,0.1073,-0.3018,,,0.0,0.0,id_50,-0.276,,,0.0,0.4987,-0.0,,3.585,,,0.0,146474,,371
8869,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.6758,,,0.0,-0.0,-1.472,,0.0,-0.0442,35000,0.0,3.609,-0.1291,0.1608,,,0.0,0.0,id_50,-0.5816,,,0.0,0.1004,0.0,,5.6414,,,0.0,146475,,372
8893,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.5507,,,0.0,-0.0,0.1704,,0.0,-0.2838,35000,0.0,3.6329,-0.0071,0.2782,,,0.0,0.0,id_50,-0.5017,,,0.0,-0.3139,-0.0,,4.2086,,,0.0,146476,,373
8917,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.8228,,,-0.0,0.0,-1.8144,,0.0,0.2484,35000,0.0,2.653,0.0276,0.1165,,,0.0,0.0,id_50,-0.2574,,,0.0,0.3761,-0.0,,2.1261,,,0.0,146477,,374
8941,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.8404,,,-0.0,0.0,-2.5647,,0.0,0.074,35000,0.0,2.3901,-0.2097,0.097,,,0.0,-0.0,id_50,-0.5893,,,0.0,-0.0726,-0.0,,4.1057,,,0.0,146478,,375
8965,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1395,,,0.0,-0.0,-4.698,,0.0,0.8985,35000,0.0,5.043,-0.205,0.1888,,,0.0,0.0,id_50,-0.0757,,,0.0,2.6714,-0.0,,2.3596,,,0.0,146479,,376
8989,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.3421,,,0.0,0.0,-4.5614,,0.0,1.0008,35000,0.0,4.565,0.0503,0.1352,,,0.0,0.0,id_50,-0.1366,,,0.0,2.4769,-0.0,,2.3768,,,0.0,146480,,377
9013,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.3132,,,-0.0,-0.0,-4.3091,,0.0,0.8938,35000,0.0,5.0191,-0.1942,0.1897,,,0.0,0.0,id_50,-0.0735,,,0.0,2.4966,0.0,,2.3099,,,0.0,146481,,378
9037,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.4366,,,0.0,-0.0,-9.8607,,0.0,0.8823,35000,0.0,1.8642,1.6655,-0.8262,,,0.0,0.0,id_50,-0.6096,,,0.0,7.2113,-0.0,,4.974,,,0.0,146482,,379
9061,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.5251,,,-0.0,0.0,-4.8274,,0.0,0.6555,35000,0.0,3.5373,0.04,0.2861,,,0.0,0.0,id_50,-0.4771,,,0.0,1.0041,0.0,,5.8439,,,0.0,146483,,380
9085,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.6126,,,0.0,0.0,-3.2756,,0.0,0.2097,35000,0.0,2.892,-0.2197,0.1973,,,0.0,0.0,id_50,-0.4433,,,0.0,0.1692,0.0,,4.9751,,,0.0,146484,,381
9109,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.8025,,,-0.0,0.0,-8.1164,,0.0,1.699,35000,0.0,4.1109,0.3309,-0.1527,,,0.0,-0.0,id_50,-0.6988,,,0.0,3.8943,0.0,,4.8462,,,0.0,146485,,382
9133,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.6535,,,-0.0,-0.0,-4.8317,,0.0,-0.0475,35000,0.0,2.8203,0.0651,0.8983,,,0.0,-0.0,id_50,-0.8892,,,0.0,1.462,-0.0,,9.9964,,,0.0,146486,,383
9157,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.7898,,,-0.0,-0.0,-2.8208,,0.0,0.4256,35000,0.0,2.7964,-0.1844,0.3612,,,0.0,0.0,id_50,-0.3811,,,0.0,0.7834,-0.0,,4.606,,,0.0,146487,,384
9181,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.8322,,,-0.0,0.0,-1.2595,,0.0,0.0059,35000,0.0,2.1033,-0.1911,-0.0608,,,0.0,0.0,id_50,-0.3959,,,0.0,0.1927,-0.0,,3.5408,,,0.0,146488,,385
9205,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.6732,,,0.0,-0.0,-6.302,,0.0,1.6731,35000,0.0,3.5134,0.0641,-0.3479,,,0.0,0.0,id_50,-0.6741,,,0.0,3.6265,-0.0,,3.6334,,,0.0,146489,,386
9229,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,6.7325,,,0.0,0.0,-2.8682,,0.0,-0.0917,35000,0.0,2.2945,-0.0164,0.682,,,0.0,0.0,id_50,-0.8581,,,0.0,1.3374,-0.0,,8.5476,,,0.0,146490,,387
9253,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.0254,,,0.0,-0.0,-2.7603,,0.0,-0.235,35000,0.0,4.3499,0.5362,0.0821,,,0.0,0.0,id_50,-0.2738,,,0.0,1.9243,-0.0,,2.7519,,,0.0,146491,,388
9277,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.1751,,,0.0,-0.0,-2.0409,,0.0,-0.1984,35000,0.0,4.5172,0.1116,0.5827,,,0.0,-0.0,id_50,-1.1269,,,0.0,0.9621,0.0,,8.8847,,,0.0,146492,,389
9301,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,2.5599,,,0.0,0.0,-2.1897,,0.0,0.3913,35000,0.0,2.7964,-0.2847,0.0665,,,0.0,0.0,id_50,-0.2557,,,0.0,1.0081,-0.0,,3.824,,,0.0,146493,,390
9325,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.3017,,,-0.0,0.0,-1.3845,,0.0,0.0614,35000,0.0,4.1109,0.0233,0.1969,,,0.0,-0.0,id_50,-0.3332,,,0.0,0.5946,0.0,,5.1433,,,0.0,146494,,391
9349,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.176,,,-0.0,-0.0,-3.7773,,0.0,0.0147,35000,0.0,2.3184,0.5723,0.3031,,,0.0,0.0,id_50,-0.137,,,0.0,2.8387,-0.0,,3.3616,,,0.0,146495,,392
9373,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.7782,,,0.0,-0.0,-5.9705,,0.0,1.6444,35000,0.0,4.0631,0.2819,-0.5569,,,0.0,0.0,id_50,-0.5215,,,0.0,3.81,-0.0,,3.0908,,,0.0,146496,,393
9397,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.1431,,,-0.0,0.0,-2.4293,,0.0,-0.0491,35000,0.0,2.5813,0.1525,0.4738,,,0.0,0.0,id_50,-0.7737,,,0.0,1.6327,0.0,,8.1361,,,0.0,146497,,394
9421,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.1441,,,0.0,-0.0,-4.7483,,0.0,0.9071,35000,0.0,3.9675,-0.0293,0.0545,,,0.0,0.0,id_50,-0.9719,,,0.0,1.9758,0.0,,6.956,,,0.0,146498,,395
9445,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.7292,,,0.0,-0.0,-1.6283,,0.0,0.7936,35000,0.0,1.673,-0.0458,-0.1381,,,0.0,0.0,id_50,-0.3185,,,0.0,1.9878,0.0,,2.0785,,,0.0,146499,,396
9469,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.5369,,,0.0,-0.0,1.6411,,0.0,0.0395,35000,0.0,0.0,0.0776,0.0056,,,0.0,0.0,id_50,0.0032,,,0.0,-0.1717,0.0134,,-0.0717,,,0.0,146500,,397
9493,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.7623,,,-0.0,0.0,0.8889,,0.0,0.1286,35000,0.0,2.6192,-0.0898,0.0349,,,0.0,-0.0,id_50,1.4806,,,0.0,0.2479,-0.0017,,-1.9272,,,0.0,146501,,398
9517,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.266,,,-0.0,0.0,1.9296,,0.0,3.0447,35000,0.0,4.0907,-0.0032,-0.0344,,,0.0,0.0,id_50,0.1123,,,0.0,1.0274,0.0031,,-0.8135,,,0.0,146502,,399
9541,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.9428,,,-0.0,-0.0,0.3843,,0.0,0.1156,35000,0.0,1.3636,0.01,0.5724,,,0.0,0.0,id_50,0.0814,,,0.0,0.5541,0.0003,,0.2245,,,0.0,146503,,400
9565,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.041,,,-0.0,-0.0,0.0031,,0.0,-0.002,35000,0.0,0.4105,-0.0003,-0.0147,,,0.0,0.0,id_50,-0.0047,,,0.0,-0.0137,0.0008,,-0.0095,,,0.0,146504,,401
9589,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0683,,,-0.0,0.0,0.0062,,0.0,-0.0347,35000,0.0,0.713,0.0002,0.0047,,,0.0,0.0,id_50,-0.0079,,,0.0,-0.0265,-0.0029,,-0.0074,,,0.0,146505,,402
9613,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1563,,,0.0,0.0,-0.0225,,0.0,0.0764,35000,0.0,0.0,-0.012,0.0364,,,0.0,0.0,id_50,0.0759,,,0.0,-0.0364,-0.0035,,0.042,,,0.0,146506,,403
9637,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0389,,,0.0,0.0,0.0233,,0.0,-0.0496,35000,0.0,0.4105,0.0224,0.0116,,,0.0,0.0,id_50,0.0014,,,0.0,0.048,0.0003,,-0.0186,,,0.0,146507,,404
9661,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0429,,,-0.0,0.0,-0.0056,,0.0,-0.0151,35000,0.0,0.0,0.0171,0.0057,,,0.0,0.0,id_50,-0.0087,,,0.0,-0.056,-0.0013,,0.0211,,,0.0,146508,,405
9685,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0214,,,0.0,0.0,-0.0257,,0.0,-0.0084,35000,0.0,0.0,-0.0011,-0.0013,,,0.0,0.0,id_50,-0.001,,,0.0,-0.0072,0.0002,,0.0231,,,0.0,146509,,406
9709,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.054,,,-0.0,-0.0,-0.0472,,0.0,0.0098,35000,0.0,0.0,0.0092,0.0019,,,0.0,-0.0,id_50,-0.0134,,,0.0,0.0645,0.0024,,0.0267,,,0.0,146510,,407
9733,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0919,,,0.0,-0.0,-0.0084,,0.0,0.0383,35000,0.0,0.0,0.0115,0.0005,,,0.0,-0.0,id_50,-0.0045,,,0.0,0.0468,-0.0023,,0.0101,,,0.0,146511,,408
9757,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.001,,,0.0,0.0,0.0265,,0.0,0.0317,35000,0.0,0.0,-0.0077,-0.0151,,,0.0,0.0,id_50,-0.0031,,,0.0,-0.0194,0.0028,,-0.0148,,,0.0,146512,,409
9781,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0223,,,-0.0,0.0,0.011,,0.0,-0.0072,35000,0.0,0.0,-0.0011,-0.0031,,,0.0,0.0,id_50,0.0192,,,0.0,0.0083,0.0024,,-0.0071,,,0.0,146513,,410
9805,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0441,,,0.0,-0.0,-0.0288,,0.0,0.0022,35000,0.0,0.0,0.0005,0.0176,,,0.0,0.0,id_50,-0.0145,,,0.0,0.0291,-0.0019,,0.0399,,,0.0,146514,,411
9829,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.426,,,0.0,0.0,0.1194,,0.0,-0.0021,35000,0.0,0.0,-0.062,-0.0539,,,0.0,0.0,id_50,0.3873,,,0.0,0.1802,0.0079,,-0.1508,,,0.0,146515,,412
9853,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4982,,,-0.0,-0.0,0.658,,0.0,0.0209,35000,0.0,0.4105,0.0406,-0.2706,,,0.0,0.0,id_50,0.3068,,,0.0,-0.2404,-0.0016,,-1.0119,,,0.0,146516,,413
9877,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0541,,,-0.0,-0.0,0.0089,,0.0,-0.0313,35000,0.0,0.0,0.0047,0.0039,,,0.0,0.0,id_50,-0.0064,,,0.0,-0.031,-0.0007,,-0.0023,,,0.0,146517,,414
9901,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0931,,,-0.0,-0.0,-0.7146,,0.0,-0.0256,35000,0.0,1.4957,0.664,-0.0255,,,0.0,0.0,id_50,0.3284,,,0.0,0.2707,0.0024,,-0.593,,,0.0,146518,,415
9925,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0256,,,0.0,-0.0,0.0124,,0.0,0.0064,35000,0.0,0.0,-0.011,0.0056,,,0.0,0.0,id_50,-0.0024,,,0.0,-0.042,-0.0015,,0.0069,,,0.0,146519,,416
9949,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0528,,,-0.0,0.0,0.022,,0.0,-0.0284,35000,0.0,0.0,-0.006,0.0179,,,0.0,-0.0,id_50,0.0109,,,0.0,-0.0568,-0.0005,,-0.0118,,,0.0,146520,,417
9973,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0064,,,-0.0,0.0,-0.0014,,0.0,0.0162,35000,0.0,-0.4105,-0.0091,0.0075,,,0.0,0.0,id_50,0.0034,,,0.0,-0.0079,-0.0012,,-0.001,,,0.0,146521,,418
9997,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0257,,,-0.0,-0.0,0.3139,,0.0,-0.1215,35000,0.0,0.0,0.028,-0.0695,,,0.0,-0.0,id_50,-0.019,,,0.0,0.1664,0.0033,,-0.276,,,0.0,146522,,419
10021,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.2345,,,-0.0,-0.0,-0.1251,,0.0,0.1373,35000,0.0,0.0,0.0091,0.002,,,0.0,0.0,id_50,0.0052,,,0.0,0.079,-0.0007,,0.1278,,,0.0,146523,,420
10045,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.5625,,,-0.0,0.0,-0.4647,,0.0,0.1096,35000,0.0,4.0907,-0.0413,0.038,,,0.0,0.0,id_50,0.3044,,,0.0,0.2364,-0.0029,,-0.7422,,,0.0,146524,,421
10069,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.8023,,,-0.0,0.0,-4.1013,,0.0,1.7241,35000,0.0,4.0907,-0.0454,-0.1496,,,0.0,-0.0,id_50,0.014,,,0.0,5.3747,0.0461,,0.9397,,,0.0,146525,,422
10093,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1568,,,-0.0,0.0,-0.6551,,0.0,0.0591,35000,0.0,0.4105,0.0293,0.0029,,,0.0,0.0,id_50,-0.0537,,,0.0,0.204,-0.0,,0.5704,,,0.0,146526,,423
