,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
6947,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,8.8425,,,-0.0,0.0,-15.0135,,,0.9229,30000,0.0,1.5043,1.2684,,,,0.0,0.0,id_50,-1.7232,,,0.0,3.5139,0.0,,19.874,,,0.0,152595,0.0,292
6971,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.6843,,,0.0,-0.0,-11.7762,,,0.97,30000,0.0,2.0538,1.2444,,,,0.0,0.0,id_50,-1.2575,,,0.0,3.357,0.0,,14.1466,,,0.0,152596,0.0,293
6995,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,9.6448,,,0.0,0.0,-14.5158,,,1.0983,30000,0.0,3.1288,1.5976,,,,0.0,0.0,id_50,-1.8117,,,0.0,3.5653,-0.0,,19.711,,,0.0,152597,0.0,294
7019,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,7.1763,,,0.0,-0.0,-12.6478,,,1.099,30000,0.0,1.7672,1.4579,,,,0.0,0.0,id_50,-1.1873,,,0.0,3.2853,0.0,,15.1691,,,0.0,152598,0.0,295
7043,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,9.5528,,,-0.0,-0.0,-13.6356,,,0.8577,30000,0.0,2.8419,1.2964,,,,0.0,0.0,id_50,-1.7083,,,0.0,3.5563,-0.0,,19.1863,,,0.0,152599,0.0,296
7067,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,10.0694,,,-0.0,-0.0,-13.8007,,,1.1852,30000,0.0,2.4116,1.4449,,,,0.0,0.0,id_50,-1.6122,,,0.0,3.3326,-0.0,,19.5196,,,0.0,152600,0.0,297
7091,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.1796,,,0.0,-0.0,-5.5705,,,1.4221,30000,0.0,6.6173,0.2103,,,,0.0,0.0,id_50,-0.2654,,,0.0,2.4444,-0.0,,3.9388,,,0.0,152601,0.0,298
7115,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.1121,,,0.0,-0.0,-3.831,,,-0.0602,30000,0.0,3.3936,0.3826,,,,0.0,0.0,id_50,-0.5167,,,0.0,0.9933,-0.0,,8.1441,,,0.0,152602,0.0,299
7139,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5716,,,0.0,0.0,-2.8639,,,0.0238,30000,0.0,2.2688,0.2523,,,,0.0,0.0,id_50,-0.5277,,,0.0,0.389,0.0,,3.298,,,0.0,152603,0.0,300
7163,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.9765,,,-0.0,0.0,-7.8839,,,1.2081,30000,0.0,5.4939,0.1201,,,,0.0,-0.0,id_50,-1.0483,,,0.0,2.7184,-0.0,,10.8621,,,0.0,152604,0.0,301
7187,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.2355,,,0.0,0.0,-6.6706,,,1.3502,30000,0.0,4.3712,-0.1278,,,,0.0,0.0,id_50,-0.639,,,0.0,2.331,-0.0,,5.9918,,,0.0,152605,0.0,302
7211,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.5368,,,-0.0,-0.0,-4.3797,,,1.2497,30000,0.0,6.5452,-0.1802,,,,0.0,0.0,id_50,-0.211,,,0.0,2.1351,0.0,,2.9228,,,0.0,152606,0.0,303
7235,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.4345,,,0.0,0.0,-6.9192,,,1.4009,30000,0.0,5.8282,-0.1203,,,,0.0,0.0,id_50,-0.8796,,,0.0,2.8027,0.0,,10.15,,,0.0,152607,0.0,304
7259,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.8347,,,0.0,-0.0,-5.9293,,,1.2633,30000,0.0,4.8738,-0.3362,,,,0.0,0.0,id_50,-0.5819,,,0.0,2.3322,0.0,,5.0867,,,0.0,152608,0.0,305
7283,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,5.9433,,,0.0,0.0,-7.7467,,,1.1117,30000,0.0,5.4702,-0.2104,,,,0.0,-0.0,id_50,-1.0786,,,0.0,2.1454,0.0,,11.7219,,,0.0,152609,0.0,306
7307,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,6.6005,,,0.0,-0.0,-7.4473,,,1.7156,30000,0.0,5.0645,-0.3843,,,,0.0,0.0,id_50,-1.0774,,,0.0,2.4783,-0.0,,11.3156,,,0.0,152610,0.0,307
7331,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0145,,,0.0,-0.0,-1.3106,,,0.2633,30000,0.0,2.5697,-0.0356,,,,0.0,0.0,id_50,-0.4161,,,0.0,0.1172,-0.1216,,1.5179,,,0.0,152611,0.0,308
7355,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.9217,,,-0.0,-0.0,-1.7792,,,0.3234,30000,0.0,3.7543,0.0141,,,,0.0,-0.0,id_50,0.8708,,,0.0,0.4793,0.2945,,0.7189,,,0.0,152612,0.0,309
7379,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.1507,,,-0.0,0.0,-3.5031,,,0.8661,30000,0.0,2.9233,0.1377,,,,0.0,0.0,id_50,-0.4714,,,0.0,0.4753,0.0445,,3.6016,,,0.0,152613,0.0,310
7403,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.9322,,,-0.0,-0.0,-2.2,,,0.5138,30000,0.0,2.7465,0.0542,,,,0.0,0.0,id_50,-0.4508,,,0.0,0.1498,0.0602,,2.8051,,,0.0,152614,0.0,311
7427,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-1.495,,,0.0,0.0,1.9444,,,-0.8236,30000,0.0,3.5481,-0.0708,,,,0.0,0.0,id_50,-0.5536,,,0.0,-1.4271,0.0415,,-0.6058,,,0.0,152615,0.0,312
7451,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3289,,,-0.0,0.0,-0.7379,,,0.2981,30000,0.0,1.2556,0.0385,,,,0.0,0.0,id_50,0.0053,,,0.0,0.0708,-0.0049,,0.659,,,0.0,152616,0.0,313
7475,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2062,,,0.0,0.0,2.4057,,,-0.136,30000,0.0,2.4095,0.0193,,,,0.0,0.0,id_50,1.171,,,0.0,0.1693,-0.0156,,-3.4076,,,0.0,152617,0.0,314
7499,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.7132,,,0.0,-0.0,-3.5771,,,1.3207,30000,0.0,1.5763,-0.0731,,,,0.0,0.0,id_50,-0.3996,,,0.0,0.7768,-0.0,,4.6655,,,0.0,152618,0.0,315
7523,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2277,,,0.0,-0.0,-0.8873,,,0.2625,30000,0.0,0.9811,-0.1121,,,,0.0,0.0,id_50,-0.2876,,,0.0,-0.0487,0.0,,2.3009,,,0.0,152619,0.0,316
7547,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.941,,,0.0,0.0,1.5455,,,0.8981,30000,0.0,2.5378,-0.2654,,,,0.0,0.0,id_50,0.0773,,,0.0,-1.4881,0.0,,1.1737,,,0.0,152620,0.0,317
7571,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.6688,,,-0.0,0.0,0.0424,,,0.0214,30000,0.0,1.8241,0.0057,,,,0.0,0.0,id_50,-0.0988,,,0.0,0.007,-0.0141,,1.7053,,,0.0,152621,0.0,318
7595,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.062,,,-0.0,-0.0,-0.3764,,,-0.0143,30000,0.0,2.9787,0.0008,,,,0.0,0.0,id_50,-0.4782,,,0.0,-0.2577,0.0244,,3.1634,,,0.0,152622,0.0,319
7619,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.9583,,,0.0,-0.0,-2.2191,,,0.5683,30000,0.0,1.5209,-0.0327,,,,0.0,0.0,id_50,-0.1222,,,0.0,2.0158,0.007,,1.7413,,,0.0,152623,0.0,320
7643,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.6093,,,-0.0,0.0,-0.8247,,,0.4295,30000,0.0,1.9994,0.0158,,,,0.0,0.0,id_50,-0.08,,,0.0,1.7082,-0.0049,,0.3653,,,0.0,152624,0.0,321
7667,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0504,,,0.0,-0.0,-0.2417,,,0.0118,30000,0.0,0.3264,-0.0009,,,,0.0,0.0,id_50,-0.0115,,,0.0,0.1089,0.0,,0.0829,,,0.0,152625,0.0,322
7691,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.615,,,-0.0,0.0,-0.1451,,,-0.0062,30000,0.0,1.8956,-0.0293,,,,0.0,0.0,id_50,-0.2012,,,0.0,0.0059,0.0205,,1.9704,,,0.0,152626,0.0,323
7715,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4306,,,-0.0,-0.0,-0.4809,,,0.1757,30000,0.0,1.5129,0.0945,,,,0.0,0.0,id_50,-0.0592,,,0.0,0.0982,0.0,,0.6022,,,0.0,152627,0.0,324
7739,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2124,,,0.0,-0.0,-1.3313,,,-0.0226,30000,0.0,0.2164,0.6731,,,,0.0,0.0,id_50,0.0729,,,0.0,0.4843,0.0197,,0.3162,,,0.0,152628,0.0,325
7763,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.1752,,,0.0,-0.0,-1.427,,,0.0739,30000,0.0,4.036,0.7563,,,,0.0,0.0,id_50,3.7872,,,0.0,0.7896,0.0864,,0.1088,,,0.0,152629,0.0,326
7787,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.9201,,,-0.0,-0.0,0.0458,,,-0.0019,30000,0.0,1.3696,-0.0036,,,,0.0,0.0,id_50,-0.0816,,,0.0,-0.0307,0.0562,,1.9359,,,0.0,152630,0.0,327
7811,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0253,,,0.0,-0.0,-0.2387,,,-0.02,30000,0.0,1.216,-0.0058,,,,0.0,0.0,id_50,-0.0068,,,0.0,0.0208,-0.0035,,0.2793,,,0.0,152631,0.0,328
7835,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0799,,,-0.0,0.0,-0.0297,,,-0.0258,30000,0.0,0.4148,-0.01,,,,0.0,0.0,id_50,-0.09,,,0.0,0.0037,-0.0066,,0.0784,,,0.0,152632,0.0,329
7859,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.7905,,,0.0,0.0,-0.9054,,,0.1788,30000,0.0,0.8144,-0.0055,,,,0.0,0.0,id_50,-0.048,,,0.0,1.0058,0.0013,,0.5635,,,0.0,152633,0.0,330
7883,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.7041,,,0.0,-0.0,-1.427,,,0.3146,30000,0.0,1.4936,-0.0055,,,,0.0,0.0,id_50,-0.058,,,0.0,0.7175,-0.0011,,1.1636,,,0.0,152634,0.0,331
7907,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3101,,,-0.0,-0.0,-0.3214,,,0.0918,30000,0.0,1.6265,-0.0109,,,,0.0,0.0,id_50,0.0313,,,0.0,0.5551,0.0017,,-0.0374,,,0.0,152635,0.0,332
7931,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.053,,,-0.0,0.0,0.0254,,,-0.0005,30000,0.0,0.2848,0.0366,,,,0.0,0.0,id_50,0.004,,,0.0,0.0099,0.0019,,-0.0243,,,0.0,152636,0.0,333
7955,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0067,,,-0.0,0.0,0.0493,,,-0.0126,30000,0.0,0.6477,0.0302,,,,0.0,0.0,id_50,0.0059,,,0.0,-0.0316,-0.002,,-0.0458,,,0.0,152637,0.0,334
7979,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0205,,,0.0,0.0,0.006,,,0.0137,30000,0.0,1.0796,-0.0404,,,,0.0,0.0,id_50,0.0067,,,0.0,-0.0122,-0.0044,,0.01,,,0.0,152638,0.0,335
8003,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0339,,,0.0,0.0,0.0156,,,0.008,30000,0.0,0.2955,-0.0408,,,,0.0,-0.0,id_50,0.0083,,,0.0,-0.0154,-0.0007,,-0.009,,,0.0,152639,0.0,336
8027,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0228,,,0.0,0.0,0.028,,,-0.0135,30000,0.0,0.9318,-0.0021,,,,0.0,0.0,id_50,0.0015,,,0.0,0.025,0.002,,-0.018,,,0.0,152640,0.0,337
8051,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0435,,,-0.0,-0.0,0.0012,,,-0.0092,30000,0.0,0.871,0.0053,,,,0.0,0.0,id_50,-0.0089,,,0.0,-0.0234,-0.0021,,-0.0064,,,0.0,152641,0.0,338
8075,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0398,,,0.0,-0.0,-0.0044,,,-0.0143,30000,0.0,0.5391,-0.0186,,,,0.0,0.0,id_50,0.0107,,,0.0,-0.02,-0.0007,,0.0074,,,0.0,152642,0.0,339
8099,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0844,,,-0.0,0.0,0.1205,,,0.0879,30000,0.0,0.0692,-0.0004,,,,0.0,0.0,id_50,0.0688,,,0.0,0.0649,0.0007,,-0.4269,,,0.0,152643,0.0,340
8123,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.2941,,,-0.0,-0.0,0.3007,,,-0.0755,30000,0.0,-0.6156,-0.0942,,,,0.0,0.0,id_50,0.0103,,,0.0,-0.1874,0.0008,,-0.2489,,,0.0,152644,0.0,341
8147,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0582,,,0.0,-0.0,-0.0078,,,0.0496,30000,0.0,0.9531,-0.0753,,,,0.0,0.0,id_50,-0.0076,,,0.0,-0.0146,0.0,,-0.0025,,,0.0,152645,0.0,342
8171,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0919,,,0.0,-0.0,0.0355,,,0.0389,30000,0.0,0.0515,0.0134,,,,0.0,0.0,id_50,0.0111,,,0.0,0.0409,-0.0,,-0.0479,,,0.0,152646,0.0,343
8195,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-1.8623,,,0.0,-0.0,1.8031,,,-0.5579,30000,0.0,0.1837,-0.0664,,,,0.0,0.0,id_50,0.1043,,,0.0,-2.1886,0.0,,-0.9568,,,0.0,152647,0.0,344
8219,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.2134,,,0.0,0.0,-2.0944,,,2.5297,30000,0.0,0.7645,0.0991,,,,0.0,0.0,id_50,-0.1541,,,0.0,2.2416,0.0,,1.5915,,,0.0,152648,0.0,345
8243,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4259,,,-0.0,-0.0,-1.5966,,,-0.0165,30000,0.0,0.4302,-0.0092,,,,0.0,0.0,id_50,-0.0421,,,0.0,0.016,-0.0,,2.0743,,,0.0,152649,0.0,346
8267,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1658,,,0.0,-0.0,-0.6948,,,0.116,30000,0.0,-0.4541,-0.0135,,,,0.0,0.0,id_50,-0.0338,,,0.0,0.1054,-0.0,,0.6865,,,0.0,152650,0.0,347
8291,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0697,,,0.0,0.0,-0.5543,,,-0.0442,30000,0.0,1.912,0.0506,,,,0.0,-0.0,id_50,-0.1522,,,0.0,0.0515,-0.0,,0.7182,,,0.0,152651,0.0,348
8315,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5765,,,0.0,-0.0,-0.1835,,,0.0169,30000,0.0,-0.3824,-0.0362,,,,0.0,0.0,id_50,-0.2219,,,0.0,0.1361,-0.0,,0.8652,,,0.0,152652,0.0,349
8339,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.4296,,,-0.0,0.0,-3.5537,,,1.0069,30000,0.0,4.0631,-0.0393,,,,0.0,0.0,id_50,-0.2919,,,0.0,1.6455,0.0,,2.6621,,,0.0,152653,0.0,350
8363,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5901,,,-0.0,0.0,-0.5567,,,0.0521,30000,0.0,0.7409,-0.0141,,,,0.0,0.0,id_50,-0.1554,,,0.0,0.0343,0.0,,1.23,,,0.0,152654,0.0,351
8387,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1316,,,0.0,-0.0,-0.441,,,-0.0419,30000,0.0,-0.0717,-0.0165,,,,0.0,0.0,id_50,-0.0269,,,0.0,0.2008,-0.0,,0.4571,,,0.0,152655,0.0,352
8411,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3483,,,0.0,0.0,-0.2914,,,0.082,30000,0.0,-0.4063,0.0194,,,,0.0,0.0,id_50,-0.1213,,,0.0,0.0849,-0.0,,0.5748,,,0.0,152656,0.0,353
8435,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.5811,,,0.0,0.0,-0.0926,,,0.0286,30000,0.0,3.2027,-0.0135,,,,0.0,0.0,id_50,-0.1779,,,0.0,-0.0066,-0.0,,1.8431,,,0.0,152657,0.0,354
8459,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2749,,,-0.0,0.0,-0.1533,,,-0.0056,30000,0.0,3.2505,-0.0192,,,,0.0,0.0,id_50,-0.0397,,,0.0,-0.0972,0.0,,0.5899,,,0.0,152658,0.0,355
8483,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.3453,,,0.0,0.0,-1.252,,,0.1292,30000,0.0,2.0793,0.1462,,,,0.0,0.0,id_50,-0.116,,,0.0,-0.1127,0.0,,3.5504,,,0.0,152659,0.0,356
8507,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.7224,,,-0.0,0.0,-0.5615,,,0.5352,30000,0.0,0.3585,-0.0618,,,,0.0,0.0,id_50,-0.0831,,,0.0,0.7174,0.0,,0.1762,,,0.0,152660,0.0,357
8531,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.3459,,,0.0,-0.0,-1.7199,,,0.2111,30000,0.0,3.0115,-0.2028,,,,0.0,0.0,id_50,-0.226,,,0.0,0.3179,-0.0,,2.9657,,,0.0,152661,0.0,358
8555,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.8213,,,-0.0,-0.0,-0.2007,,,0.4497,30000,0.0,-0.1673,-0.0896,,,,0.0,0.0,id_50,0.0427,,,0.0,0.6424,-0.0,,-0.0232,,,0.0,152662,0.0,359
8579,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.1254,,,-0.0,0.0,-1.5059,,,0.2022,30000,0.0,2.7486,0.0278,,,,0.0,0.0,id_50,-0.2154,,,0.0,0.0566,0.0,,2.5601,,,0.0,152663,0.0,360
8603,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.7164,,,0.0,-0.0,-1.9218,,,0.0294,30000,0.0,4.2543,0.0391,,,,0.0,0.0,id_50,-0.2116,,,0.0,0.2006,0.0,,5.5806,,,0.0,152664,0.0,361
8627,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.258,,,0.0,0.0,-2.2895,,,0.1377,30000,0.0,2.2228,0.1929,,,,0.0,0.0,id_50,-0.0725,,,0.0,1.1369,0.0,,2.1525,,,0.0,152665,0.0,362
8651,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7342,,,0.0,0.0,-1.0752,,,0.056,30000,0.0,2.3423,0.0282,,,,0.0,-0.0,id_50,-0.1713,,,0.0,0.1398,0.0,,2.7566,,,0.0,152666,0.0,363
8675,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2688,,,-0.0,0.0,-2.8357,,,0.2564,30000,0.0,3.2027,-0.0437,,,,0.0,0.0,id_50,-0.2624,,,0.0,0.1057,-0.0,,4.0483,,,0.0,152667,0.0,364
8699,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.5442,,,-0.0,-0.0,-2.7275,,,0.2324,30000,0.0,3.8241,0.0326,,,,0.0,-0.0,id_50,-0.3238,,,0.0,0.2137,-0.0,,6.1168,,,0.0,152668,0.0,365
8723,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.4144,,,0.0,0.0,-3.4474,,,0.0795,30000,0.0,3.7524,0.231,,,,0.0,0.0,id_50,-0.1857,,,0.0,0.9499,-0.0,,3.7872,,,0.0,152669,0.0,366
8747,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2001,,,0.0,-0.0,-2.2762,,,0.3146,30000,0.0,2.1033,-0.0612,,,,0.0,0.0,id_50,-0.1534,,,0.0,0.152,-0.0,,3.2243,,,0.0,152670,0.0,367
8771,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.9792,,,-0.0,0.0,-2.0746,,,-0.0114,30000,0.0,4.3499,0.0034,,,,0.0,0.0,id_50,-0.3024,,,0.0,0.085,0.0,,5.2792,,,0.0,152671,0.0,368
8795,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5043,,,-0.0,0.0,-2.3999,,,0.137,30000,0.0,1.5774,0.0594,,,,0.0,-0.0,id_50,-0.1061,,,0.0,0.8226,-0.0,,1.9912,,,0.0,152672,0.0,369
8819,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.8505,,,0.0,-0.0,-1.5094,,,0.1181,30000,0.0,2.0793,-0.0633,,,,0.0,0.0,id_50,-0.1964,,,0.0,0.3418,-0.0,,3.1597,,,0.0,152673,0.0,370
8843,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.644,,,0.0,0.0,-1.061,,,-0.1,30000,0.0,4.2304,0.0533,,,,0.0,0.0,id_50,-0.1121,,,0.0,0.2846,-0.0,,2.5792,,,0.0,152674,0.0,371
8867,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.6385,,,0.0,0.0,-2.241,,,0.0877,30000,0.0,3.609,0.0954,,,,0.0,0.0,id_50,-0.3863,,,0.0,0.0319,-0.0,,5.0507,,,0.0,152675,0.0,372
8891,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2802,,,0.0,0.0,-0.8955,,,-0.0627,30000,0.0,3.6329,-0.0585,,,,0.0,0.0,id_50,-0.1747,,,0.0,-0.0024,0.0,,2.4741,,,0.0,152676,0.0,373
8915,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7987,,,0.0,-0.0,-0.0417,,,0.497,30000,0.0,2.653,-0.0044,,,,0.0,0.0,id_50,-0.1856,,,0.0,0.2569,0.0,,1.2765,,,0.0,152677,0.0,374
8939,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.7246,,,0.0,0.0,-2.0478,,,0.4276,30000,0.0,2.3901,0.0969,,,,0.0,0.0,id_50,-0.4141,,,0.0,0.3432,0.0,,4.3188,,,0.0,152678,0.0,375
8963,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.1161,,,0.0,0.0,-3.8547,,,1.2426,30000,0.0,5.043,-0.1049,,,,0.0,0.0,id_50,-0.2126,,,0.0,2.2385,0.0,,2.8073,,,0.0,152679,0.0,376
8987,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7772,,,-0.0,0.0,-3.3981,,,1.1395,30000,0.0,4.565,-0.0301,,,,0.0,0.0,id_50,-0.1664,,,0.0,1.6779,-0.0,,2.5544,,,0.0,152680,0.0,377
9011,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.0318,,,0.0,0.0,-4.0805,,,1.2776,30000,0.0,5.0191,-0.1502,,,,0.0,0.0,id_50,-0.2599,,,0.0,2.1494,0.0,,3.0954,,,0.0,152681,0.0,378
9035,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.3814,,,-0.0,-0.0,-7.0838,,,1.4751,30000,0.0,1.8642,0.9508,,,,0.0,0.0,id_50,-1.0128,,,0.0,3.7703,0.0,,6.2816,,,0.0,152682,0.0,379
9059,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.6206,,,0.0,0.0,-3.3289,,,0.2638,30000,0.0,3.5373,-0.2764,,,,0.0,0.0,id_50,-0.329,,,0.0,0.2205,0.0,,5.0706,,,0.0,152683,0.0,380
9083,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.7487,,,0.0,-0.0,-2.3019,,,0.2018,30000,0.0,2.892,0.0478,,,,0.0,0.0,id_50,-0.2773,,,0.0,0.3766,-0.0,,4.7018,,,0.0,152684,0.0,381
9107,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.9333,,,0.0,-0.0,-5.8836,,,1.4461,30000,0.0,4.1109,0.0142,,,,0.0,0.0,id_50,-0.353,,,0.0,1.7137,0.0,,4.9958,,,0.0,152685,0.0,382
9131,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.7028,,,-0.0,0.0,-4.179,,,0.021,30000,0.0,2.8203,-0.0568,,,,0.0,0.0,id_50,-0.6575,,,0.0,0.4039,-0.0,,9.1712,,,0.0,152686,0.0,383
9155,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.3744,,,0.0,-0.0,-2.4154,,,0.438,30000,0.0,2.7964,-0.3418,,,,0.0,0.0,id_50,-0.3177,,,0.0,0.3738,-0.0,,3.6376,,,0.0,152687,0.0,384
9179,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7353,,,0.0,-0.0,-1.5373,,,0.1096,30000,0.0,2.1033,0.0134,,,,0.0,0.0,id_50,-0.1999,,,0.0,0.2347,0.0,,3.1149,,,0.0,152688,0.0,385
9203,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.4839,,,-0.0,0.0,-4.6991,,,1.4748,30000,0.0,3.5134,-0.1096,,,,0.0,0.0,id_50,-0.353,,,0.0,1.728,-0.0,,3.4429,,,0.0,152689,0.0,386
9227,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.6777,,,-0.0,-0.0,-3.4196,,,0.1603,30000,0.0,2.2945,-0.029,,,,0.0,0.0,id_50,-0.492,,,0.0,0.4282,-0.0,,8.0298,,,0.0,152690,0.0,387
9251,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.8429,,,-0.0,-0.0,-2.2952,,,-0.0303,30000,0.0,4.3499,0.2236,,,,0.0,0.0,id_50,-0.1102,,,0.0,0.9012,0.0,,2.1538,,,0.0,152691,0.0,388
9275,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.6394,,,-0.0,-0.0,-3.5284,,,0.0531,30000,0.0,4.5172,-0.023,,,,0.0,0.0,id_50,-0.7268,,,0.0,0.4939,0.0,,8.3706,,,0.0,152692,0.0,389
9299,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.1848,,,0.0,0.0,-1.8987,,,0.3468,30000,0.0,2.7964,0.0371,,,,0.0,-0.0,id_50,-0.1975,,,0.0,0.664,-0.0,,3.2331,,,0.0,152693,0.0,390
9323,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,3.4751,,,0.0,0.0,-2.2526,,,0.1,30000,0.0,4.1109,-0.0605,,,,0.0,0.0,id_50,-0.235,,,0.0,0.3286,-0.0,,5.5944,,,0.0,152694,0.0,391
